subjectId,choice,embedSignal,centeredVolume,blockBias
HAEB62,1,1,0.9962474287865644,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.169271148522001,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,-0.1466029505682301,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.998065391444193,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9632246424146668,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,1,0.9982019250211406,0.5
HAEB62,1,1,0.9807166035753988,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,1,-0.1407182111532806,0.5
HAEB62,0,1,0.3197499122010013,0.5
HAEB62,1,1,0.9967292763226108,0.5
HAEB62,1,1,0.9813276480564036,0.5
HAEB62,1,1,0.970813227360334,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,1,0.9830354530118044,0.5
HAEB62,1,1,-0.1318836952296046,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.955648865612294,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.945166937669056,0.5
HAEB62,0,1,0.8290967127638235,0.5
HAEB62,1,1,0.6326239615377327,0.5
HAEB62,1,1,0.9560317582323832,0.5
HAEB62,1,1,0.1273756874722434,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9933633735149106,0.5
HAEB62,1,1,0.545928934328606,0.5
HAEB62,1,1,0.9411645674465416,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.1611799272497536,0.5
HAEB62,1,1,0.3830305887814413,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.7268999409476669,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,1,-0.0923158648364835,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,1,0.6693946818231319,0.5
HAEB62,1,1,0.8675372159017235,0.5
HAEB62,1,1,0.9998478140272836,0.5
HAEB62,0,1,0.8618477112817131,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,1,0.0527837966307518,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.8436792720776403,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.5991113698341722,0.5
HAEB62,1,1,0.9900156922553184,0.5
HAEB62,1,1,0.2675631206986397,0.5
HAEB62,1,1,0.6578226320294699,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.6268266615466479,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,1,0.980211668647888,0.5
HAEB62,1,1,0.4426983191382376,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,-0.0622873040732025,0.5
HAEB62,1,1,0.9998963096686044,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,1,0.5439024088379111,0.5
HAEB62,1,1,0.3429843746043315,0.5
HAEB62,1,1,0.8305610299170677,0.5
HAEB62,1,1,0.99266527977333,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,1,0.2051771240752723,0.5
HAEB62,0,1,0.976889005157722,0.5
HAEB62,1,1,-0.161738511641952,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.1692082100214671,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9987795931550092,0.5
HAEB62,1,1,0.3622156726995797,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.3469191936099729,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.5887828919475276,0.5
HAEB62,1,1,0.5892020895168971,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9953496057358912,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,1,-0.1479641249579688,0.5
HAEB62,1,1,0.9973988644861354,0.5
HAEB62,1,1,0.634863293262277,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.930677322884774,0.5
HAEB62,1,1,0.5543358044149761,0.5
HAEB62,0,1,0.5419874473194197,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.0895959746472548,0.5
HAEB62,1,1,0.6820305999352618,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9910063912103518,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,1,0.1000202198996088,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,1.0,0.5
HAEB62,1,1,0.9741339589608128,0.5
HAEB62,0,1,0.4568672397443015,0.5
HAEB62,1,1,0.8143771370549678,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,-0.1157437194213068,0.5
HAEB62,1,1,0.9633550973276338,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9357092598120076,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,1,0.9881303606850548,0.5
HAEB62,1,1,0.7153812884718437,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9953980721264166,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9044896509766888,0.5
HAEB62,1,1,0.685896391612933,0.5
HAEB62,1,1,-0.1239375353044311,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9490988482454028,0.5
HAEB62,1,1,0.3701711569122898,0.5
HAEB62,0,1,0.3122928313491651,0.5
HAEB62,1,1,0.9197669147834924,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.7339503864022007,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.7407645383726074,0.5
HAEB62,0,1,0.3218753904181353,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,1,0.6372224040367865,0.5
HAEB62,1,1,0.9446736525784885,0.5
HAEB62,0,1,0.2641014768380541,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.8924651912255522,0.5
HAEB62,0,1,0.3373595194813513,0.5
HAEB62,1,1,0.9994466172817368,0.5
HAEB62,1,1,0.942063858889356,0.5
HAEB62,1,1,0.6726764883565789,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,1,0.9070873974916764,0.5
HAEB62,1,1,0.2209519680437812,0.5
HAEB62,1,1,0.1860821554696249,0.5
HAEB62,1,1,0.8069759513716994,0.5
HAEB62,0,1,-0.1581221247800792,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9732309409187084,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.3924628375715887,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9887007893105326,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9816375334381916,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.1458143350337681,0.5
HAEB62,0,1,0.5137614344273587,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,1,0.4372159286449834,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9619856794764756,0.5
HAEB62,1,1,-0.0221980401971263,0.5
HAEB62,1,1,0.9775991918363875,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9143421076419664,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.0848627248625753,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,0,1,0.3542187246059432,0.5
HAEB62,1,1,0.745248145212779,0.5
HAEB62,1,1,0.8808904494568952,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.6548168647334651,0.5
HAEB62,1,1,0.2997726231914229,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.11764023301735,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.803712121925728,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.930979792525912,0.5
HAEB62,1,1,0.7971541298485857,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.1930157034207635,0.8
HAEB62,0,1,0.599107534402052,0.8
HAEB62,1,1,-0.1320734230648688,0.8
HAEB62,1,1,0.8853316934697231,0.8
HAEB62,0,1,0.7503883447922579,0.8
HAEB62,1,1,0.8938982485804822,0.8
HAEB62,1,1,0.974952556679474,0.8
HAEB62,1,1,0.5832313402735341,0.8
HAEB62,1,1,0.7297828371089319,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,0,-1.0,0.8
HAEB62,0,1,0.4467542151590261,0.8
HAEB62,1,1,0.6294814994034758,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,0.9997340046879531,0.8
HAEB62,0,1,0.4186629982763243,0.8
HAEB62,1,1,0.0255623829362877,0.8
HAEB62,1,0,-1.0,0.8
HAEB62,1,1,0.9960252980309272,0.8
HAEB62,0,1,0.7311320407554864,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,0.9661271340341808,0.8
HAEB62,1,1,0.4040870430219785,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,0.86678706077329,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,-0.1006801733971048,0.8
HAEB62,1,1,0.9166352453244786,0.8
HAEB62,1,1,0.0142778567482745,0.8
HAEB62,1,1,0.3049519531415101,0.8
HAEB62,1,1,0.0073342064284677,0.8
HAEB62,1,1,0.6268873344712197,0.8
HAEB62,1,1,-0.1501105481960258,0.8
HAEB62,1,1,0.4384580301702339,0.8
HAEB62,1,0,-1.0,0.8
HAEB62,1,0,-1.0,0.8
HAEB62,1,1,1.0,0.8
HAEB62,1,1,0.9512827615080818,0.8
HAEB62,1,1,0.9804925404815642,0.8
HAEB62,1,1,0.7254199485122209,0.8
HAEB62,1,1,-0.1542009363144129,0.8
HAEB62,1,1,0.9971280116934292,0.8
HAEB62,1,1,0.9313863135534092,0.8
HAEB62,1,1,0.2564322287093176,0.8
HAEB62,1,1,0.5711469467581459,0.8
HAEB62,1,1,0.9626082326261048,0.8
HAEB62,1,1,0.6268094665116912,0.8
HAEB62,1,1,0.4425159628185909,0.8
HAEB62,1,0,-1.0,0.8
HAEB62,1,1,0.9893971888357688,0.8
HAEB62,1,1,0.9979163491985116,0.8
HAEB62,1,1,0.6085110088308027,0.8
HAEB62,1,1,0.9153318799737592,0.8
HAEB62,1,1,0.6659874511628452,0.8
HAEB62,1,1,0.5144824471137562,0.8
HAEB62,1,1,0.9154793069515068,0.8
HAEB62,1,1,0.94889420217911,0.8
HAEB62,1,1,0.708388746995557,0.8
HAEB62,1,1,0.5312490725652138,0.8
HAEB62,1,1,0.933470683352213,0.8
HAEB62,1,1,0.996199225249991,0.8
HAEB62,1,1,0.6245639722161411,0.8
HAEB62,1,1,0.0941967537021238,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,-0.1029996836352732,0.8
HAEB62,1,1,0.3657414860507806,0.8
HAEB62,1,1,0.8365399867033472,0.8
HAEB62,1,0,-1.0,0.8
HAEB62,1,1,0.5562989631079516,0.8
HAEB62,1,1,0.2517457434676537,0.8
HAEB62,1,1,0.9994786773125524,0.8
HAEB62,1,1,-0.0509340639230083,0.8
HAEB62,1,1,0.0605408107015374,0.8
HAEB62,1,0,-1.0,0.8
HAEB62,1,1,0.9960071220705584,0.8
HAEB62,1,1,0.7103911986985953,0.8
HAEB62,1,1,0.9586313197581712,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,0.9755791021624768,0.8
HAEB62,1,1,0.4026225891153923,0.8
HAEB62,1,1,0.0872300209623811,0.8
HAEB62,1,1,0.616804092172885,0.8
HAEB62,1,1,0.1680422285640091,0.8
HAEB62,1,1,0.9684002051262506,0.8
HAEB62,1,1,0.9922792603502154,0.8
HAEB62,1,1,0.610317786246451,0.8
HAEB62,1,1,0.3015570948476578,0.8
HAEB62,1,1,0.6718249408764112,0.8
HAEB62,1,1,0.991402929449854,0.8
HAEB62,1,1,0.715778471586959,0.8
HAEB62,1,1,0.6463697667086498,0.8
HAEB62,1,1,0.7048112248009798,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,0.8588064387813347,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,0.1333937474793073,0.5
HAEB62,1,1,0.8353825581440475,0.5
HAEB62,1,1,0.5585988138505841,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.4084252854707545,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.7236257191061477,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.2896775961136261,0.5
HAEB62,1,1,0.2145076445297369,0.5
HAEB62,1,1,0.6814835792654932,0.5
HAEB62,1,1,0.948616826667798,0.5
HAEB62,1,0,-1.0,0.5
HAEB62,1,1,0.1624691178070049,0.2
HAEB62,1,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,0,-1.0,0.2
HAEB62,1,0,-1.0,0.2
HAEB62,1,0,-1.0,0.2
HAEB62,1,1,0.705140073954186,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.6165845146387272,0.2
HAEB62,1,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,-0.0076276645238034,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.6699958425620081,0.2
HAEB62,1,1,-0.0937349421944323,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.1319399968017766,0.2
HAEB62,1,1,0.4789071447757717,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,0,-1.0,0.2
HAEB62,1,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.7331712924565655,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.887182355751638,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,0,-1.0,0.2
HAEB62,1,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.5734672160969888,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.9998151594237448,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.9922222851796084,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.9600328850371024,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.8321444141390433,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.9730795873437198,0.2
HAEB62,1,1,0.9414957306786776,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.9855490722545578,0.2
HAEB62,1,1,0.9997349493446236,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.9337850072202608,0.2
HAEB62,1,1,0.1125647737185123,0.2
HAEB62,1,1,-0.083477656820794,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.7645692528507464,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.282344217299279,0.2
HAEB62,1,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.986258738940471,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.8071974351983547,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,1,0.8730389053089888,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.9611945684429726,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.9999769749488894,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.7171171395066422,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,0,0,-1.0,0.2
HAEB62,1,1,0.5599030745776209,0.5
HAEB62,1,1,0.6723000784923285,0.5
HAEB62,0,1,0.298231886955085,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,-0.1380804251648592,0.5
HAEB62,1,1,0.6232686355863649,0.5
HAEB62,1,1,0.1797963217833862,0.5
HAEB62,0,1,0.1538572707329733,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.9971037863415462,0.5
HAEB62,0,1,0.7446710925444823,0.5
HAEB62,0,1,0.8055233538221642,0.5
HAEB62,1,1,0.4947399799269827,0.5
HAEB62,1,1,0.9918649373692294,0.5
HAEB62,0,0,-1.0,0.5
HAEB62,1,1,0.6993876120301503,0.5
HAEB62,1,1,0.1631426129971501,0.5
HAEB62,0,1,0.7433125367698712,0.8
HAEB62,1,1,0.9340432806504684,0.8
HAEB62,1,1,0.833016076192012,0.8
HAEB62,1,1,0.886112969227716,0.8
HAEB62,1,1,-0.1477496778916315,0.8
HAEB62,1,1,0.9999877714295208,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,0,1,0.9932800946017998,0.8
HAEB62,0,1,0.8504914478584676,0.8
HAEB62,1,1,-0.0107603571220578,0.8
HAEB62,1,1,0.4821229164791695,0.8
HAEB62,1,1,0.4142175412547933,0.8
HAEB62,1,1,0.7023930873270847,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,0.0702586910656983,0.8
HAEB62,1,1,0.1816835123123988,0.8
HAEB62,0,1,0.3597376343596933,0.8
HAEB62,1,0,-1.0,0.8
HAEB62,1,1,0.016810243599291,0.8
HAEB62,1,1,0.9594434695321244,0.8
HAEB62,1,1,0.4120816110506831,0.8
HAEB62,1,1,0.8205603364550508,0.8
HAEB62,0,1,0.9311684998012216,0.8
HAEB62,1,1,0.9982299657572236,0.8
HAEB62,1,1,0.9978377909410858,0.8
HAEB62,1,1,0.5177707316160388,0.8
HAEB62,1,1,0.6232748876537775,0.8
HAEB62,1,0,-1.0,0.8
HAEB62,1,1,0.9400794635198496,0.8
HAEB62,1,1,0.6613160754674453,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,0.969023288604492,0.8
HAEB62,1,1,0.5733759595445388,0.8
HAEB62,1,1,0.9559521403087806,0.8
HAEB62,1,1,-0.1549417020785944,0.8
HAEB62,1,1,0.9376594006392406,0.8
HAEB62,1,1,0.9639132985232206,0.8
HAEB62,0,1,0.4577371448450199,0.8
HAEB62,1,1,0.8186194162271073,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,-0.1092934031703682,0.8
HAEB62,0,0,-1.0,0.8
HAEB62,1,1,0.3466155998343878,0.8
HAEB64,1,1,0.9859948501451632,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.9045437159341332,0.5
HAEB64,1,1,0.9171861549847624,0.5
HAEB64,1,1,0.4301610329247598,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,1,0.1208837606953372,0.5
HAEB64,1,1,0.8446268565030945,0.5
HAEB64,1,1,0.7559062338089986,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.3907262089186856,0.5
HAEB64,1,1,0.97968300113172,0.5
HAEB64,1,1,0.6637114091186137,0.5
HAEB64,1,1,0.9991347260043352,0.5
HAEB64,1,1,0.9958727119340915,0.5
HAEB64,1,1,0.7115882562330745,0.5
HAEB64,1,1,0.7750789430616911,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.6459187018712977,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,1,0.1270070613733008,0.5
HAEB64,0,1,0.2890760413728366,0.5
HAEB64,1,1,0.2430000880636388,0.5
HAEB64,1,1,1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.8257697402785894,0.5
HAEB64,1,1,0.4310380205994928,0.5
HAEB64,1,1,0.2980585067261977,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.9983457942349228,0.5
HAEB64,1,1,0.4649272971145084,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,1,0.8136645197697954,0.5
HAEB64,1,1,0.9218409972494218,0.5
HAEB64,1,1,0.6977550302816522,0.5
HAEB64,1,1,0.6655927036536899,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.7303235941901435,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.993724808984938,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.488681497749147,0.5
HAEB64,1,1,0.7836249944872125,0.5
HAEB64,1,1,0.9705735858132428,0.5
HAEB64,1,1,0.6233203616646107,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.1946758959378557,0.5
HAEB64,1,1,0.5215581263797415,0.5
HAEB64,1,1,0.9996814678907006,0.5
HAEB64,0,1,0.3397748655916289,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.9542371658426732,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,1,0.3336433977920729,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.677034083672052,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.6371699365071128,0.5
HAEB64,1,1,0.8264836537514954,0.5
HAEB64,1,1,0.9856245835026964,0.5
HAEB64,1,1,0.8904508564098387,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.4652851120872432,0.5
HAEB64,1,1,0.744275008785219,0.5
HAEB64,1,1,0.6805609874712206,0.5
HAEB64,1,1,0.9433114876720836,0.5
HAEB64,1,1,0.2304681879838071,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,1,0.1940018248041159,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.3448575220749473,0.5
HAEB64,1,1,0.4885160297943612,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,1,0.2858761042876286,0.5
HAEB64,1,1,0.7879957232107678,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,1,1,0.7032854959847796,0.5
HAEB64,1,1,0.4375589334930299,0.5
HAEB64,1,1,0.227322387447345,0.5
HAEB64,1,1,0.962860872605433,0.5
HAEB64,1,1,0.9852537757017724,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.7415100731108307,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.8275760202078347,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.351606075436717,0.5
HAEB64,1,1,0.4822483655753289,0.5
HAEB64,1,1,0.2168440119249857,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.367569483171876,0.5
HAEB64,1,1,0.576574763973785,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.3954686908789006,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,0,-1.0,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,0,1,0.4851358857283193,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.9047132803266644,0.5
HAEB64,1,1,0.9844286175986204,0.5
HAEB64,0,0,-1.0,0.5
HAEB64,1,1,0.8404714689496133,0.5
